,objective_name,data_name,dimension,idx_rep,solver_name,stop_val,time,objective_value_func,objective_inner_value,objective_outer_value,objective_d_inner,objective_d_value,objective_value,objective_min_var,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
43,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2150,16.634988275999905,2.088798138277143,3.102665714081329,2.088798146421317,6.434910747894224e-08,8.14417422390079e-09,2.681683701040053e-11,-3.2876805561352933,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
44,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2200,16.75347961299989,2.0887981381616254,3.102652108467013,2.0887981289166895,5.5158656593499026e-08,-9.244935927910092e-09,1.865334626164953e-11,-3.287704882023313,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
45,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2250,16.873975205999887,2.0887981380812786,3.1026407621904175,2.0887981397972992,3.6931040653274724e-08,1.7160206589039717e-09,1.2975640184458593e-11,-3.287725168794188,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
46,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2300,16.993523856999897,2.088798138025384,3.102631298478639,2.0887981385104064,2.2274981855875435e-08,4.850222445895724e-10,9.026055694667239e-12,-3.2877420898936283,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
47,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2350,17.1156887669999,2.0887981379865033,3.102623405620276,2.088798137380662,1.4459727375306704e-08,-6.058411550213805e-10,6.278803696790046e-12,-3.287756202513693,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
48,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2400,17.236281756999905,2.088798137959457,3.102616822817108,2.0887981359828194,1.599005084173987e-08,-1.97663752032895e-09,4.36782356262484e-12,-3.287767972865322,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
49,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2450,17.367208074999905,2.088798137940642,3.102611332489257,2.08879814016609,1.4707847160866458e-08,2.2254478260208543e-09,3.0385010698820165e-12,-3.287777789919924,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
50,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2500,17.4981274119999,2.088798137927554,3.102606753275144,2.0887981373204374,1.0892857808845876e-08,-6.071165792320699e-10,2.1137731405462723e-12,-3.287785977913905,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
51,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2550,17.616487614999887,2.0887981379184484,3.10260293393507,2.0887981390033237,1.3939872261991397e-08,1.0848753007053347e-09,1.4704850292807478e-12,-3.2877928072412024,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
52,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2600,17.735433546999886,2.088798137912114,3.1025997483581707,2.088798135642544,1.532541078362615e-08,-2.2695698653762975e-09,1.0229758707279645e-12,-3.2877985033755004,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
53,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2650,17.854757263999886,2.0887981379077067,3.102597091290198,2.0887981368932396,7.440229191065875e-09,-1.0144671769296565e-09,7.11650900397706e-13,-3.287803254505367,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
54,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2700,17.97302618399988,2.088798137904642,3.102594875067687,2.0887981378753104,5.350366234254464e-09,-2.9331648221386786e-11,4.950693961637861e-13,-3.2878072173711046,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
55,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2750,18.092917649999894,2.088798137902509,3.1025930266204176,2.0887981374248277,3.07147708708623e-09,-4.776814499507509e-10,3.4440436519765203e-13,-3.2878105226227547,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
56,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2800,18.21148007799989,2.088798137901026,3.102591484934562,2.088798138250795,4.120399544122972e-09,3.497691025700078e-10,2.395946654226312e-13,-3.2878132793549413,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
57,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2850,18.33348471599989,2.0887981378999925,3.1025901990811393,2.0887981376851217,3.1845976358544634e-09,-2.148707878291134e-10,1.666824612674176e-13,-3.287815578631308,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
58,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2900,18.472155115999882,2.0887981378992753,3.102589126627999,2.088798138435736,2.4646169392012443e-09,5.364606536772953e-10,1.1596077422406494e-13,-3.2878174963234437,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
59,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",2950,18.60203169599988,2.088798137898775,3.102588232050236,2.0887981379562723,1.6778604595287703e-09,5.749711817770731e-11,8.067171091002297e-14,-3.2878190959528193,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
60,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3000,18.73060688399987,2.088798137898428,3.102587485913583,2.088798137853709,3.928813143485423e-09,-4.4718895253481605e-11,5.6122087122836657e-14,-3.2878204301506773,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
61,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3050,18.860461346999863,2.0887981378981864,3.1025868635643334,2.0887981380103255,8.360712336121887e-10,1.1213918682528856e-10,3.904298000378832e-14,-3.287821543000419,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
62,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3100,19.001411266999867,2.0887981378980176,3.1025863444898283,2.0887981381334306,1.1145379698558104e-09,2.3541302240914774e-10,2.716164244343831e-14,-3.287822471180982,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
63,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3150,19.14877879699988,2.0887981378979013,3.1025859115468766,2.0887981377978395,6.896741926699027e-10,-1.0006173667420626e-10,1.8896074326918995e-14,-3.287823245346439,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
64,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3200,19.27191474199987,2.0887981378978204,3.102585550457188,2.088798137928583,8.796398665865903e-10,3.076250365552369e-11,1.3146092385397413e-14,-3.287823891028154,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
65,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3250,19.40161247399987,2.088798137897764,3.1025852492652812,2.088798137803998,9.848936181698994e-10,-9.376588394616192e-11,9.145674042157096e-15,-3.287824429604083,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
66,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3300,19.53668456099987,2.088798137897725,3.102584998032869,2.088798137879338,9.822432565729504e-10,-1.8387069644631993e-11,6.3624710463025995e-15,-3.287824878845211,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
67,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3350,19.65838117199988,2.088798137897696,3.102584788483113,2.088798137992403,6.209324995821258e-10,9.47069089818342e-11,4.4262251990971166e-15,-3.28782525355166,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
68,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3400,19.791525716999868,2.088798137897677,3.102584613710302,2.088798137929837,3.726470656880094e-10,3.2160052398921835e-11,3.0792724183308393e-15,-3.2878255660718043,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
69,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3450,19.912174800999882,2.0887981378976646,3.1025844679287222,2.0887981379230744,1.7958686620378547e-10,2.5409896409200883e-11,2.142171630662947e-15,-3.287825826751324,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
70,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3500,20.03487358099988,2.088798137897655,3.1025843463445275,2.0887981379022866,1.7964358648131435e-10,4.631850458736153e-12,1.4902937089834347e-15,-3.2878260441623066,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
71,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3550,20.171375365999875,2.088798137897649,3.1025842449346315,2.088798137897528,2.656296851819464e-10,-1.2079226507921703e-13,1.03679228081597e-15,-3.287826225498618,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
72,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3600,20.29412748099988,2.0887981378976446,3.102584160344801,2.0887981379383445,2.591101167189444e-10,4.069988790433854e-11,7.212745682796218e-16,-3.2878263767581184,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
73,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3650,20.42739264799987,2.0887981378976406,3.102584089799387,2.088798137860527,1.3653928824491518e-10,-3.711342344558943e-11,5.018003178034393e-16,-3.287826502904079,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
74,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3700,20.562226018999876,2.0887981378976392,3.1025840309552515,2.088798137922913,1.4225593554631047e-10,2.5273561021776914e-11,3.491030564613787e-16,-3.2878266081263794,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
75,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3750,20.68716097399988,2.0887981378976366,3.102583981876004,2.0887981378965534,1.4563702981317953e-10,-1.0831335828243027e-12,2.428751018691606e-16,-3.287826695887578,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
76,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3800,20.80921168499987,2.0887981378976352,3.1025839409359723,2.088798137894683,9.329885224984837e-11,-2.9523050670832163e-12,1.6896556653082662e-16,-3.2878267690946186,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
77,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3850,20.932223752999867,2.0887981378976357,3.102583906786548,2.0887981378996088,5.684403605958755e-11,1.9730883593638282e-12,1.175445085836851e-16,-3.2878268301590188,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
78,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3900,21.056527064999862,2.0887981378976357,3.1025838783076285,2.0887981379042997,5.021440961345872e-11,6.66400268301004e-12,8.177702054296791e-17,-3.287826881083691,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
79,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",3950,21.18364725899987,2.088798137897635,3.1025838545499376,2.08879813789854,5.288286563631063e-11,9.050538096744276e-13,5.68897275395054e-17,-3.2878269235660853,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
80,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=saga]",4000,21.308709896999872,2.088798137897634,3.102583834736987,2.088798137895209,4.238999077014255e-11,-2.424727085781342e-12,3.9578464909442145e-17,-3.287826958994678,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
81,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=none]",0,0.000631161999997687,2.157967880209848,28.629802159202665,25.989443279530274,6.494281211135374,23.831475399320425,0.03580172703003628,-2.147680883226576,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
82,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=none]",50,0.08760745600001485,2.1033059455532785,3.8081188404715443,2.444091969296601,0.5906161772233778,0.34078602374332245,0.0033747909274361417,-2.627083270130084,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
83,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=none]",100,0.17415717599998715,2.0954639763113807,3.5726542911605117,2.275904337978889,0.47209396266232767,0.18044036166750832,0.001143430834231461,-2.800507601182326,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
84,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=none]",150,0.2617439079999855,2.0926134541661736,3.5305483142620266,2.2930146071492987,0.556806142291307,0.2004011529831251,0.0005470884241126612,-2.900845214914355,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
85,Bi-level Hyperparameter Optimization[model=ridge],"Generated[n_samples=1000,n_features=10]","(10,)",0,"single-loop[step_size=0.01,outer_ratio=50,batch_size=1,vr=none]",200,0.34837063499998777,2.0913302874941126,3.4691288565323988,2.1052235997059836,0.5338911975517032,0.013893312211870956,0.00032461181329883554,-2.963015200778006,,Darwin,x86_64,21.1.0,Darwin Kernel Version 21.1.0: Wed Oct 13 17:33:23 PDT 2021; root:xnu-8019.41.5~1/RELEASE_X86_64,8,Intel(R) Core(TM) i7-1068NG7 CPU @ 2.30GHz,16,,"('1.19.5', 'blas=openblas, lapack=openblas')",1.7.1
